STAID,Y7Q10,STATE,LAT_GAGE,LNG_GAGE,LAT_GAGE_UTM,LNG_GAGE_UTM,STANAME,DRAIN_SQKM,HUC02,CLASS,HYDRO_DISTURB_INDX,BAS_COMPACTNESS,LAT_CENT,LONG_CENT,PPTAVG_BASIN,PPTAVG_SITE,T_AVG_BASIN,T_AVG_SITE,T_MAX_BASIN,T_MAXSTD_BASIN,T_MAX_SITE,T_MIN_BASIN,T_MINSTD_BASIN,T_MIN_SITE,RH_BASIN,RH_SITE,FST32F_BASIN,LST32F_BASIN,FST32SITE,LST32SITE,WD_BASIN,WD_SITE,WDMAX_BASIN,WDMIN_BASIN,WDMAX_SITE,WDMIN_SITE,PET,SNOW_PCT_PRECIP,PRECIP_SEAS_IND,JAN_PPT7100_CM,FEB_PPT7100_CM,MAR_PPT7100_CM,APR_PPT7100_CM,MAY_PPT7100_CM,JUN_PPT7100_CM,JUL_PPT7100_CM,AUG_PPT7100_CM,SEP_PPT7100_CM,OCT_PPT7100_CM,NOV_PPT7100_CM,DEC_PPT7100_CM,JAN_TMP7100_DEGC,FEB_TMP7100_DEGC,MAR_TMP7100_DEGC,APR_TMP7100_DEGC,MAY_TMP7100_DEGC,JUN_TMP7100_DEGC,JUL_TMP7100_DEGC,AUG_TMP7100_DEGC,SEP_TMP7100_DEGC,OCT_TMP7100_DEGC,NOV_TMP7100_DEGC,DEC_TMP7100_DEGC,GEOL_REEDBUSH_DOM,GEOL_REEDBUSH_DOM_PCT,GEOL_REEDBUSH_SITE,GEOL_HUNT_DOM_CODE,GEOL_HUNT_DOM_PCT,GEOL_HUNT_DOM_DESC,GEOL_HUNT_SITE_CODE,STREAMS_KM_SQ_KM,STRAHLER_MAX,MAINSTEM_SINUOUSITY,REACHCODE,ARTIFPATH_PCT,ARTIFPATH_MAINSTEM_PCT,HIRES_LENTIC_PCT,BFI_AVE,PERDUN,PERHOR,TOPWET,CONTACT,RUNAVE7100,WB5100_JAN_MM,WB5100_FEB_MM,WB5100_MAR_MM,WB5100_APR_MM,WB5100_MAY_MM,WB5100_JUN_MM,WB5100_JUL_MM,WB5100_AUG_MM,WB5100_SEP_MM,WB5100_OCT_MM,WB5100_NOV_MM,WB5100_DEC_MM,WB5100_ANN_MM,PCT_1ST_ORDER,PCT_2ND_ORDER,PCT_3RD_ORDER,PCT_4TH_ORDER,PCT_5TH_ORDER,PCT_6TH_ORDER_OR_MORE,PCT_NO_ORDER,NDAMS_2009,DDENS_2009,STOR_NID_2009,STOR_NOR_2009,MAJ_NDAMS_2009,MAJ_DDENS_2009,pre1940_NDAMS,pre1950_NDAMS,pre1960_NDAMS,pre1970_NDAMS,pre1980_NDAMS,pre1990_NDAMS,pre1940_DDENS,pre1950_DDENS,pre1960_DDENS,pre1970_DDENS,pre1980_DDENS,pre1990_DDENS,pre1940_STOR,pre1950_STOR,pre1960_STOR,pre1970_STOR,pre1980_STOR,pre1990_STOR,RAW_DIS_NEAREST_DAM,RAW_AVG_DIS_ALLDAMS,RAW_DIS_NEAREST_MAJ_DAM,RAW_AVG_DIS_ALL_MAJ_DAMS,CANALS_PCT,RAW_DIS_NEAREST_CANAL,RAW_AVG_DIS_ALLCANALS,CANALS_MAINSTEM_PCT,NPDES_MAJ_DENS,RAW_DIS_NEAREST_MAJ_NPDES,RAW_AVG_DIS_ALL_MAJ_NPDES,FRESHW_WITHDRAWAL,MINING92_PCT,PCT_IRRIG_AG,POWER_NUM_PTS,POWER_SUM_MW,FRAGUN_BASIN,HIRES_LENTIC_NUM,HIRES_LENTIC_DENS,HIRES_LENTIC_MEANSIZ,DEVNLCD06,FORESTNLCD06,PLANTNLCD06,WATERNLCD06,SNOWICENLCD06,DEVOPENNLCD06,DEVLOWNLCD06,DEVMEDNLCD06,DEVHINLCD06,BARRENNLCD06,DECIDNLCD06,EVERGRNLCD06,MIXEDFORNLCD06,SHRUBNLCD06,GRASSNLCD06,PASTURENLCD06,CROPSNLCD06,WOODYWETNLCD06,EMERGWETNLCD06,CDL_CORN,CDL_COTTON,CDL_RICE,CDL_SORGHUM,CDL_SOYBEANS,CDL_SUNFLOWERS,CDL_PEANUTS,CDL_BARLEY,CDL_DURUM_WHEAT,CDL_SPRING_WHEAT,CDL_WINTER_WHEAT,CDL_WWHT_SOY_DBL_CROP,CDL_OATS,CDL_ALFALFA,CDL_OTHER_HAYS,CDL_DRY_BEANS,CDL_POTATOES,CDL_FALLOW_IDLE,CDL_PASTURE_GRASS,CDL_ORANGES,CDL_OTHER_CROPS,CDL_ALL_OTHER_LAND,PDEN_2000_BLOCK,PDEN_DAY_LANDSCAN_2007,PDEN_NIGHT_LANDSCAN_2007,ROADS_KM_SQ_KM,RD_STR_INTERS,IMPNLCD06,NLCD01_06_DEV,HGA,HGB,HGAD,HGC,HGD,HGAC,HGBD,HGCD,HGBC,HGVAR,AWCAVE,PERMAVE,BDAVE,OMAVE,WTDEPAVE,ROCKDEPAVE,NO4AVE,NO200AVE,NO10AVE,CLAYAVE,SILTAVE,SANDAVE,KFACT_UP,RFACT,ELEV_MEAN_M_BASIN,ELEV_MAX_M_BASIN,ELEV_MIN_M_BASIN,ELEV_MEDIAN_M_BASIN,ELEV_STD_M_BASIN,ELEV_SITE_M,RRMEAN,RRMEDIAN,SLOPE_PCT,ASPECT_DEGREES,ASPECT_NORTHNESS,ASPECT_EASTNESS
2371500,27,AL,31.573495,-86.251623,920018.625,991507.938,CONECUH RIVER AT BRANTLEY AL,1292.8,3,Ref,8,0.87,31.873423,-85.977913,141.52,150.12,17.77,17.7,24.6,0.263,25.3,11.93,0.24,11.3,69.8,69,313,79.7,302,85,95.4,101,11.3,4.8,12,5,952.3,0.4,0.083,13.92,12.61,16.79,10.75,10.06,12.69,14.32,9.91,10.28,7.32,11.4,11.5,8.65,10.32,14.08,18.14,22.33,25.74,26.89,26.64,24.34,18.83,13.48,9.63,sedimentary,100,sedimentary,rl,100,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",rl,1,4,1.45,3.14E+12,0.87,0.05,0.37,41.4,4.7,8.3,12.52,97.9,464.5,64,77.9,93.1,68.4,40.9,27.5,22.5,13.3,11.4,10.9,18,43.2,491.2,66.13,18.56,6.94,8.28,0,0,0.09,21,1.62,2.6,2.01,0,0,0,2,9,17,21,21,0,0.15,0.7,1.31,1.62,1.62,0,0.36,0.92,1.67,2.6,2.6,3.1,47.4,-999,-999,0,-999,-999,0,0,-999,-999,5,0.02,0.22,0,0,35.1,894,0.692,5.4,4.9,59.73,12.02,0.75,0,4.12,0.55,0.17,0.05,0.02,21.76,26.66,11.32,12.1,2.11,7.59,4.43,8.19,0.16,0.55,0.49,0,0,0.17,0,0.68,0,0,0,0.02,0,0.03,0,2.31,0,0,0.89,8.46,0,0.11,86.28,12.93,11.5,12.78,1.21,0.3,0.59,0.04,14.21,30.18,0,37.87,15.94,0,1.79,0,0,0,0.12,2.84,1.51,0.47,5.01,59.68,96.71,47.8,94.6,24.98,25.53,49.5,0.2,436.81,128.5,204,69,130,22.9,69,0.441,0.452,3.4,171.5,-0.989,0.148
2372250,20,AL,31.596272,-86.405518,905288.688,992552.75,PATSALIGA CREEK NEAR BRANTLEY AL,1145.2,3,Ref,9,1.42,31.854781,-86.260703,144.53,149.89,17.82,17.8,24.59,0.212,25.2,12.04,0.224,11.4,69.7,69,313.3,79.7,305,85,98.2,102,11.7,4.9,12,5,954.1,0.4,0.087,14.22,13.32,17.24,11,10.42,12.66,13.88,10.37,10.76,7.2,11.71,11.76,8.85,10.45,14.2,18.18,22.35,25.71,26.85,26.62,24.37,18.92,13.58,9.75,sedimentary,100,sedimentary,rl,100,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",rl,0.82,4,1.62,3.14E+12,1.04,0,0.39,38.8,3.7,6.9,12.7,34.9,485.1,66.6,81.3,95,70,41.6,27.5,21,12.5,11.8,10.1,16.9,43.2,497.4,66.93,16.44,9.32,7.31,0,0,0,14,1.22,2.03,1.65,0,0,0,2,5,11,14,14,0,0.17,0.44,0.96,1.22,1.22,0,0.29,1.2,1.74,2.03,2.03,10.1,34.3,-999,-999,0,-999,-999,0,0,-999,-999,8.2,0.02,0.02,0,0,36.4,667,0.582,6.7,4.41,58.4,13.48,0.67,0,4.01,0.33,0.06,0.01,0.02,26.99,25.59,5.82,10.83,2.26,9.69,3.78,9.78,0.16,0.33,0.08,0,0.01,0.17,0,0.12,0,0,0,0.01,0,0,0,2.35,0,0,0.54,8.56,0,0.07,87.76,9.2,5.75,8.79,1.17,0.31,0.42,0,19.07,27.92,0,40.7,10.98,0,1.33,0,0,0,0.12,3.16,1.52,0.47,5.07,59.87,96.47,43.44,94.06,22.28,23.9,53.82,0.19,452.61,123.5,199,69,125,21.4,73,0.419,0.431,3.3,172.1,-0.991,0.137
2373000,9.4,AL,31.453776,-86.786914,870952.625,973203.188,SEPULGA RIVER NEAR MCKENZIE AL,1213.6,3,Ref,10,1.39,31.689744,-86.789146,150.71,158.43,18.14,18,24.94,0.151,25.2,11.91,0.219,11.5,70,70,313.7,80.6,313,81,98.6,99,12.1,4.9,12,5,970,0,0.078,15.33,13.42,17.34,11.27,11.29,12.94,14.87,10.54,12.12,7.29,12.16,12.16,8.95,10.61,14.26,18.36,22.48,25.83,27.02,26.74,24.46,18.89,13.6,9.84,sedimentary,100,sedimentary,rl,100,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",rl,0.96,5,1.55,3.14E+12,0.22,0,0.32,38.5,3.9,8.7,12.79,46.5,501.3,73.3,85.7,99,75.4,46.7,30.3,22.4,13.7,15.3,12.7,20.6,47.8,542.8,60.78,18.12,12.12,7.48,1.17,0,0.32,13,1.07,1.52,1.18,0,0,0,1,5,11,13,13,0,0.08,0.41,0.91,1.07,1.07,0,0.05,0.75,1.31,1.52,1.52,15.2,34.9,-999,-999,0,-999,-999,0,0.08,41.1,41.1,3.2,0.02,0,0,0,30.5,950,0.783,4.1,4.73,66.59,6.94,0.36,0,3.84,0.68,0.16,0.05,0.11,20.34,38.78,7.47,8.97,5.24,5.67,1.27,6.87,0.18,0.05,0.05,0,0,0.03,0,0.03,0,0,0,0.01,0,0,0,0.75,0,0,0.32,3.38,0,0.07,95.3,12.38,11.1,11.44,1.35,0.4,0.6,0.07,8.72,23.07,0,40.77,26.07,0,1.37,0,0,0,0.13,2.18,1.48,0.55,4.65,57.7,96.35,59.15,94.25,30.16,32.68,37.16,0.25,485.73,101.7,175,50,101,21.1,51,0.413,0.408,2.5,160.7,-0.944,0.331
2373500,20,AL,31.476831,-86.6583,882820.25,976943.938,PIGEON CREEK NEAR THAD AL,797.2,3,Ref,9,1.09,31.767835,-86.537904,147.17,154.45,18.07,18,24.85,0.195,25.3,12.01,0.228,11.5,69.8,69,313.4,80.8,310,84,100,101,12,5,12,5,967.1,0.1,0.085,14.87,13.42,17.21,11.01,10.89,12.75,14.33,10.33,11.33,7.2,11.81,12.05,8.99,10.61,14.28,18.35,22.46,25.82,27,26.72,24.43,18.95,13.63,9.85,sedimentary,100,sedimentary,rl,100,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",rl,0.89,4,1.6,3.14E+12,1.33,0.26,0.48,37.6,3.8,9.5,12.66,44,500.8,70.1,83.3,96.8,72.2,43.5,28.5,21.1,13,13.8,11.2,18.8,45.2,517.5,69.56,15.64,4.42,10.38,0,0,0,7,0.88,1.38,1.31,0,0,0,0,2,6,7,7,0,0,0.25,0.75,0.88,0.88,0,0,0.35,1.2,1.38,1.38,15.9,38.2,-999,-999,0,-999,-999,0,0,-999,-999,3.3,0,0,0,0,37.4,721,0.904,5.4,4.4,59.33,13.51,0.55,0,4.07,0.27,0.05,0.01,0.02,25.52,27.95,5.86,9.76,3.42,10.41,3.1,8.88,0.14,0.56,0.11,0,0,0.19,0,0.33,0,0,0,0.06,0.01,0,0,2.27,0,0,1.11,7.57,0,0.04,87.75,8.13,4.24,7.24,1.25,0.33,0.37,0,7.15,32.03,0,37.07,22.83,0,0.91,0,0,0,0.13,1.95,1.5,0.47,5.06,58.91,97.04,57.33,95.04,30.01,30.36,39.63,0.24,471.68,110.6,189,54,110,23.1,54,0.419,0.415,2.9,186.1,-0.994,-0.106
2374500,52,AL,31.4185,-86.98664,852500.688,967483.875,MURDER CREEK NEAR EVERGREEN AL,445.7,3,Ref,7,1.79,31.544817,-87.047277,158.74,164.42,18.09,18.1,24.92,0.189,25.3,11.93,0.17,11.5,70.2,70,315.1,78.4,314,78,91,95,11.1,4.6,12,5,967.6,0,0.083,15.94,13.83,17.84,12.37,12.57,14.01,16.25,11.63,12.2,7.31,12.29,12.49,8.91,10.63,14.26,18.3,22.47,25.83,26.99,26.74,24.55,18.84,13.68,9.89,sedimentary,100,sedimentary,rl,100,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",rl,0.9,4,1.26,3.14E+12,1.09,0,0.3,42.9,4.1,5.2,12.43,35.6,570.8,76.8,89.3,103.3,78,50.6,34.2,25.5,14.8,15.4,12.6,21.3,50.1,571.9,61.44,21.76,11.59,4.58,0,0,0.63,5,1.12,1.79,1.59,0,0,0,3,4,4,5,5,0,0.67,0.9,0.9,1.12,1.12,0,0.64,1.37,1.37,1.79,1.79,3.1,6.1,-999,-999,0,-999,-999,0,0,-999,-999,4.4,0.03,0,0,0,28.2,195,0.437,6.9,2.69,64.01,9.59,0.28,0,2.43,0.23,0.03,0,0.04,16.72,38.4,8.89,11.69,8.06,6.6,2.98,3.57,0.06,0.32,1.11,0,0,0.23,0,0.15,0,0,0,0.01,0.03,0,0,1.29,0,0,0.19,4.37,0,0.02,92.27,4.56,2.9,4.31,1.1,0.31,0.27,0,11.73,75.44,0,4.12,8.58,0,0.13,0,0,0,0.13,2.46,1.51,0.34,4.98,59.84,95.96,50.21,93.61,26.76,26.89,46.35,0.21,501.49,109,176,56,109,22.6,58,0.442,0.442,3.4,166.7,-0.973,0.23
2374700,121,AL,31.101011,-87.068858,848062.375,931580.25,"MURDER CREEK AT STATE HWY 41 AT BREWTON, AL.",1126.6,3,Non-ref,18,1.43,31.397945,-87.008558,163.2,172.1,18.11,18.1,25.15,0.263,25.8,11.74,0.242,11.1,70,69,312.5,79.6,301,85,92.7,99,11.5,4.6,13,5,967.5,0,0.076,16.25,14.14,18.1,12.29,13.07,14.51,17.16,12.52,12.62,7.66,12.52,12.33,9.03,10.71,14.33,18.3,22.45,25.83,27.01,26.76,24.53,18.86,13.71,9.96,sedimentary,100,sedimentary,rl,100,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",rl,1.01,5,1.38,3.14E+12,1.45,0.34,0.51,47.6,4.1,5.3,12.45,36.6,571.2,79.5,91.5,104.8,79.6,52.9,37.4,28.9,17.6,18.4,16,25.3,54.1,605.9,63.79,17.42,8.98,4.03,4.32,0,1.46,17,1.51,2.47,2.08,0,0,1,4,8,14,15,17,0.09,0.36,0.71,1.24,1.33,1.51,0.12,0.38,0.89,1.86,2.03,2.47,7.2,29.1,-999,-999,0,-999,-999,0,0.18,0.4,18.4,7.4,0.04,0,0,0,29.7,665,0.59,8.6,3.7,60.3,10.63,0.39,0,3.03,0.48,0.13,0.05,0.07,15.31,33.78,11.21,12.53,7.17,7.61,3.03,5.04,0.17,0.2,0.64,0,0,0.36,0,0.41,0,0,0,0,0.02,0.01,0,1.28,0,0,0.27,4.64,0,0.03,92.15,11.14,11.35,10.28,1.3,0.35,0.48,0.01,11.28,64.55,0,7.98,15.79,0,0.4,0,0,0,0.13,2.48,1.5,0.56,4.85,59.86,95.41,51.16,93.1,27.28,27.62,45.1,0.22,511.53,88,176,20,85,26.7,20,0.436,0.417,3,167.4,-0.976,0.218
2374745,13,AL,31.129899,-87.087193,846025.563,934615.938,"BURNT CORN CREEK AT STATE HWY 41 NEAR BREWTON, AL.",472.1,3,Ref,8,1.45,31.331388,-87.151022,164.78,172.64,18.14,18.1,25.26,0.223,25.7,11.7,0.216,11.2,70,69,310.5,80.4,302,85,84.6,95,10.6,3.9,12,5,968.6,0,0.071,16.47,14.25,18,11.81,13.89,14.16,17.58,13.02,12.83,7.83,12.65,12.3,9.09,10.81,14.41,18.36,22.5,25.86,27.04,26.8,24.52,18.89,13.76,10.05,sedimentary,100,sedimentary,rl,100,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",rl,1.03,4,1.25,3.14E+12,1.42,0.43,0.39,49.7,4.1,4.8,12.72,39,572.1,80.7,92.6,104.1,79.3,54.2,37.9,29.8,19.1,19.9,17.5,27.2,54.9,617.2,65.4,15.16,8.66,10.78,0,0,0,4,0.85,1.18,1.03,0,0,1,1,1,3,4,4,0.21,0.21,0.21,0.64,0.85,0.85,0.13,0.13,0.13,0.7,1.18,1.18,11.3,26.7,-999,-999,0,-999,-999,0,0,-999,-999,10,0.07,0,0,0,31.5,307,0.65,6,3.7,60.88,12.03,0.33,0,3.25,0.39,0.04,0.02,0.68,12.11,35.68,13.1,9.32,8.55,8.38,3.65,4.41,0.11,0.16,0.7,0,0,0.19,0,0.33,0,0,0,0,0.02,0.02,0,1.38,0,0,0.28,5.12,0,0.08,91.74,9.46,4.91,8.79,1.16,0.26,0.39,0.01,14.39,59.83,0,8.79,16.6,0,0.39,0,0,0,0.12,2.77,1.5,0.57,4.67,59.93,94.15,46.89,91.52,24.99,26.09,48.92,0.22,518.36,79.8,138,21,80,23,22,0.503,0.504,3,170.6,-0.987,0.163
2374950,46,AL,31.129621,-87.370535,819208,932102.688,BIG ESCAMBIA CR AT SARDINE BR NR STANLEY CROSSROAD,503.5,3,Ref,10,1.94,31.319323,-87.345168,160.99,165.55,18.26,18.6,25.17,0.188,25.7,11.96,0.186,11.5,70.9,70,314.1,77.8,313,77,90.1,90,10.3,4.5,11,4,972.8,0,0.079,16.15,13.86,17.47,11.64,14.39,13.94,16.63,12.58,12.39,7.11,12.4,12.43,9.09,10.92,14.48,18.48,22.63,25.89,27.04,26.82,24.55,19.07,13.82,10.16,sedimentary,100,sedimentary,rl,100,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",rl,0.87,5,1.24,3.14E+12,0.26,0,0.13,50.5,4,5.1,12.55,39.5,732.6,79.8,92.1,100.6,77.8,54.1,36.3,28,18.1,18.1,15.5,25.4,52.9,598.5,66.22,16.57,7.08,5.61,4.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,0,-999,-999,0,0,-999,-999,22.9,0.12,0.06,0,0,42.7,139,0.276,4.6,3.4,50.07,21.12,0.15,0,2.57,0.7,0.12,0.01,0.25,5.84,36.34,7.89,10.2,10.83,7.67,13.45,3.5,0.48,0.46,5.95,0,0,1.17,0,2.71,0,0,0,0.01,0.63,0.02,0,0.97,0,0,0.47,5.97,0,0.23,81.39,11.73,8.71,11.39,1.68,0.38,0.51,0.01,15.24,65.25,0,8.06,10.06,0,1.4,0,0,0,0.13,2.81,1.51,0.39,4.4,60,94.36,45.61,91.79,22.05,27.43,50.51,0.21,525.62,93.7,131,33,96,22.6,33,0.62,0.643,2.6,164.2,-0.962,0.272
2376500,209,AL,30.690469,-87.440258,816999.125,882873.875,"PERDIDO RIVER AT BARRINEAU PARK, FL",978.3,3,Non-ref,13,1.36,30.911327,-87.582044,168.5,170.19,19.03,19.2,25.47,0.135,25.5,12.24,0.296,13,71.3,72,319.3,69.1,325,65,102.8,105,12.6,5,13,5,1008,0,0.057,16.3,13.73,17,11.81,14.3,14.8,18.57,14.31,14.64,7.35,13.14,12.62,9.59,11.42,14.85,18.69,22.68,25.95,27.06,26.87,24.68,19.34,14.21,10.61,sedimentary,100,sedimentary,rl,100,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",rl,0.77,5,1.36,3.14E+12,0.35,0,0.21,57,5.5,4.6,12.91,34.3,739,81.7,91.1,97.9,75.1,53.4,37.5,34.7,26,31.1,23.2,33,57.5,642.1,60.56,18.58,11.54,4.32,4.54,0,0.47,3,0.31,0.43,0.28,0,0,0,0,0,2,3,3,0,0,0,0.2,0.31,0.31,0,0,0,0.18,0.43,0.43,23.6,33.3,-999,-999,0,-999,-999,0,0.2,36.9,37.6,84.7,0,0.51,0,0,30,277,0.283,7.5,5.16,47.38,13.98,0.23,0,4.28,0.73,0.11,0.03,0.09,0.27,44.62,2.48,13.08,6.48,3.67,10.3,13.42,0.19,1.46,1.84,0,0,1.04,0,1.72,0,0,0,0.15,1.56,0.01,0,1.04,0,0,0.73,1.8,0,0.39,88.26,15.05,13.63,14.35,1.54,0.43,0.58,0.01,20.6,51.36,0,5.81,12.35,0,9.88,0,0,0,0.12,3.72,1.5,0.49,4.11,60,95.07,43.08,92.52,21.21,25.36,53.43,0.19,578.5,64.1,100,12,65,17.5,12,0.592,0.602,2.1,170.5,-0.986,0.166
2377570,85,AL,30.605748,-87.547206,807654.75,872582.625,"STYX RIVER NEAR ELSANOR, AL.",495.4,3,Non-ref,12,2.11,30.726291,-87.674933,171.03,171.7,19.14,19.1,25.51,0.082,25.3,13.12,0.213,13.4,71.8,72,324.4,64.5,327,63,108.6,109,13.4,5.5,13,5,1012.5,0,0.058,15.84,13.21,17.29,11.89,14.09,14.41,20.21,15.39,15.36,8.29,13.26,11.85,10.52,12.11,15.4,19.05,22.98,26.11,27.16,27.05,24.96,19.91,14.93,11.44,sedimentary,100,sedimentary,rl,100,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",rl,0.58,4,1.26,3.14E+12,1.17,0,0.35,55.2,6.1,4.8,12.88,34.6,740,81.1,88.8,96.5,74.7,52.9,39.3,39.5,31.1,41.3,31.3,40.1,57.7,674.2,64.11,19.63,9.43,6.83,0,0,0,3,0.61,5.66,3.33,0,0,0,0,2,3,3,3,0,0,0.4,0.61,0.61,0.61,0,0,5.21,5.66,5.66,5.66,15.1,17.8,-999,-999,0,-999,-999,0,0.2,37.4,37.4,9.1,0,0.33,0,0,22.3,113,0.228,15.4,4.91,50.61,8.97,0.27,0,3.79,0.77,0.24,0.11,0.05,0.03,49.24,1.34,14.82,8.04,4.92,4.06,12.02,0.31,0.23,0.4,0,0.01,0.44,0,1.22,0,0,0,0,0.1,0,0,1.12,0,0,0.57,1.86,0,0.5,93.53,18.1,19.82,17.45,1.44,0.22,0.76,0.01,24.24,45.88,0,5.26,14.39,0,10.23,0,0,0,0.12,3.86,1.48,0.52,4.08,60,95.28,42.37,92.86,21.67,23.97,54.36,0.19,605.88,46.8,97,6,47,15.8,8,0.448,0.451,2.3,145.5,-0.825,0.566
2378300,10,AL,30.406587,-87.736932,791494.25,848946.188,"MAGNOLIA RIVER AT US 98 NEAR FOLEY, ALABAMA",44.3,3,Non-ref,12,2.05,30.441893,-87.713307,172.02,171.25,19.3,19.3,25.21,0.033,25.1,14.03,0.088,14.2,72.6,73,329.5,59.7,330,59,106.9,106,13,5,13,5,1022,0,0.063,15.5,13.35,17.35,11.44,13.62,14.62,20.52,16.27,16.1,9.37,13.1,10.84,10.76,12.43,15.63,19.44,23.35,26.48,27.46,27.38,25.36,20.39,15.26,11.8,sedimentary,100,sedimentary,bm,57.7,Backshore deposits,bm,0.8,3,1.28,3.16E+12,0.85,0,0.32,57.4,6.7,5.7,13.25,40.6,796.6,75.8,86.8,93.4,70.4,46.8,37.5,38.3,32,46.8,37.4,42.8,53.8,661.9,69.24,25.2,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,0,-999,-999,0,0,-999,-999,9.1,0,3.68,0,0,88,50,1.129,2.8,15.72,8.48,59.2,0.28,0,10.21,4.17,1.09,0.24,0.35,0.02,8.34,0.11,2.65,3.95,22.35,36.85,9.23,0.14,1.6,0.58,0,0.02,10.93,0,4.58,0,0,0,0.02,9.13,0.02,0,1.27,0,0.02,5.15,2.89,0,15.77,48.01,73.08,54.36,79.38,2.53,0.82,3.23,2.44,14.52,61.34,5.05,6.53,12.55,0,0,0,0,0,0.13,3.5,1.48,0.47,3.83,60,96.05,48.33,94.46,20.88,30.31,48.82,0.2,675.81,25.4,36,6,26,5.1,7,0.648,0.667,0.5,194.8,-0.967,-0.256
2378500,39,AL,30.545471,-87.798601,784272,863805.313,FISH RIVER NEAR SILVER HILL AL,145.1,3,Non-ref,10,1.89,30.631354,-87.807412,172.56,173.54,19.14,19.1,25.36,0.049,25.3,13.71,0.159,13.9,72,72,326.8,61.7,328,59,108.4,108,13,5.1,13,5,1012.8,0,0.06,15.67,13.47,17.31,11.81,14.25,14.55,20.23,16.01,15.81,8.86,13.33,11.31,10.67,12.33,15.59,19.35,23.25,26.37,27.37,27.27,25.19,20.23,15.14,11.66,sedimentary,100,sedimentary,rl,100,"Loam; texture variable, ranging from sand to clay, mostly non-swelling clay mineral, kaolinite; otherwise similar to rc",rl,0.78,3,1.21,3.16E+12,0,0,0.21,54.8,6.6,5.3,12.67,51.5,802.1,79.6,88,95.1,74.4,53.6,39.5,41.1,31.4,40.8,32.2,39.9,57.3,672.9,68.63,18.48,12.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,0,-999,-999,0,0,-999,-999,9.1,0,2.45,0,0,53.4,69,0.476,4.3,12.39,29.09,31,0.03,0,7.92,3.18,0.95,0.35,0.4,0.02,27.72,1.34,6.48,7.67,11.41,19.59,12.52,0.42,0.96,2.34,0,0.18,3,0,6.42,0,0,0,0.01,1.62,0,0,1.54,0,0.03,3.19,3.51,0,3.82,73.38,44.7,32.06,50.04,1.89,0.49,2.59,1.59,18.78,60.48,0,4.41,11.18,0,5.16,0,0,0,0.13,3.21,1.5,0.41,4.51,60,95.35,45.08,92.88,23.61,24.91,51.48,0.2,621.7,45,68,8,46,11,10,0.617,0.633,1.6,165.2,-0.967,0.255
